datetime,水位(m),流量(m3/s),含沙量(kg/m3)
2017-01-02 02:00:00,42.14,204,
2017-01-02 08:00:00,42.14,204,0.581
2017-01-02 14:00:00,42.12,200,
2017-01-02 20:00:00,42.11,197,
2017-01-03 00:00:00,42.11,197,
2017-01-03 02:00:00,42.1,195,
2017-01-03 08:00:00,42.09,193,0.469
2017-01-03 14:00:00,42.09,193,
2017-01-03 20:00:00,42.09,193,
2017-01-04 00:00:00,42.08,190,
2017-01-04 02:00:00,42.08,190,
2017-01-04 08:00:00,42.08,190,0.418
2017-01-04 13:00:00,42.07,188,0.415
2017-01-04 14:00:00,42.07,188,
2017-01-04 20:00:00,42.06,186,
2017-01-05 00:00:00,42.06,186,
2017-01-05 04:00:00,42.06,186,
2017-01-05 08:00:00,42.06,186,0.419
2017-01-05 12:00:00,42.06,186,
2017-01-05 16:00:00,42.06,186,
2017-01-05 20:00:00,42.05,184,
2017-01-06 00:00:00,42.05,184,
2017-01-06 02:00:00,42.06,186,
2017-01-06 08:00:00,42.05,184,0.444
2017-01-06 14:00:00,42.05,184,
2017-01-06 20:00:00,42.05,184,
2017-01-07 00:00:00,42.05,184,
2017-01-07 02:00:00,42.05,184,
2017-01-07 08:00:00,42.05,184,0.468
2017-01-07 14:00:00,42.04,182,
2017-01-07 20:00:00,42.04,182,
2017-01-08 00:00:00,42.05,202,
2017-01-08 02:00:00,42.05,202,
2017-01-08 08:00:00,42.06,204,0.529
2017-01-08 14:00:00,42.05,202,
2017-01-08 20:00:00,42.06,204,
2017-01-09 00:00:00,42.05,202,
2017-01-09 02:00:00,42.05,202,
2017-01-09 08:00:00,42.05,202,0.532
2017-01-09 14:00:00,42.05,202,
2017-01-09 20:00:00,42.05,202,
2017-01-10 00:00:00,42.06,204,
2017-01-10 02:00:00,42.05,202,
2017-01-10 08:00:00,42.05,202,0.526
2017-01-10 14:00:00,42.05,202,
2017-01-10 20:00:00,42.05,202,
2017-01-11 00:00:00,42.05,202,
2017-01-11 02:00:00,42.05,202,
2017-01-11 08:00:00,42.05,202,0.483
2017-01-11 14:00:00,42.05,202,
2017-01-11 20:00:00,42.06,204,
2017-01-12 00:00:00,42.06,204,
2017-01-12 02:00:00,42.06,204,
2017-01-12 08:00:00,42.06,204,
2017-01-12 14:00:00,42.06,204,0.516
2017-01-12 20:00:00,42.07,206,
2017-01-13 00:00:00,42.07,206,
2017-01-13 02:00:00,42.07,206,
2017-01-13 08:00:00,42.07,206,
2017-01-13 14:00:00,42.07,206,0.519
2017-01-13 20:00:00,42.07,206,
2017-01-14 00:00:00,42.07,206,
2017-01-14 02:00:00,42.07,206,
2017-01-14 08:00:00,42.08,208,
2017-01-14 14:00:00,42.07,206,0.541
2017-01-14 20:00:00,42.08,208,
2017-01-15 00:00:00,42.08,208,
2017-01-15 02:00:00,42.08,208,
2017-01-15 08:00:00,42.08,208,
2017-01-15 14:00:00,42.05,202,0.464
2017-01-15 20:00:00,42.07,206,
2017-01-16 00:00:00,42.06,204,
2017-01-16 04:00:00,42.06,204,
2017-01-16 08:00:00,42.06,204,
2017-01-16 12:00:00,42.04,201,
2017-01-16 14:00:00,42.04,201,0.571
2017-01-16 16:00:00,42.05,202,
2017-01-16 20:00:00,42.05,202,
2017-01-17 00:00:00,42.04,201,
2017-01-17 02:00:00,42.04,201,
2017-01-17 08:00:00,42.04,201,
2017-01-17 14:00:00,42.03,199,0.458
2017-01-17 20:00:00,42.03,199,
2017-01-18 00:00:00,42.03,199,
2017-01-18 02:00:00,42.03,199,
2017-01-18 08:00:00,42.03,199,0.515
2017-01-18 14:00:00,42.03,199,
2017-01-18 20:00:00,42.03,199,
2017-01-19 00:00:00,42.03,199,
2017-01-19 02:00:00,42.03,199,
2017-01-19 08:00:00,42.03,199,0.438
2017-01-19 14:00:00,42.02,197,
2017-01-19 20:00:00,42.02,197,
2017-01-20 00:00:00,42.02,197,
2017-01-20 02:00:00,42.03,199,
2017-01-20 08:00:00,42.02,197,0.386
2017-01-20 14:00:00,42.02,197,
2017-01-20 20:00:00,42.02,197,
2017-01-21 00:00:00,42.01,196,
2017-01-21 02:00:00,42.01,196,
2017-01-21 08:00:00,42.01,196,0.536
2017-01-21 14:00:00,42.0,194,
2017-01-21 20:00:00,42.01,196,
2017-01-22 00:00:00,42.01,196,
2017-01-22 02:00:00,42.01,196,
2017-01-22 08:00:00,42.0,194,0.488
2017-01-22 14:00:00,41.99,192,
2017-01-22 20:00:00,41.99,192,
2017-01-23 00:00:00,41.99,192,
2017-01-23 02:00:00,41.99,192,
2017-01-23 08:00:00,41.98,191,0.354
2017-01-23 14:00:00,41.96,188,
2017-01-23 20:00:00,41.97,190,
2017-01-24 00:00:00,41.97,190,
2017-01-24 02:00:00,41.97,190,
2017-01-24 08:00:00,41.96,188,0.436
2017-01-24 14:00:00,41.96,188,
2017-01-24 20:00:00,41.96,188,
2017-01-25 00:00:00,41.96,188,
2017-01-25 02:00:00,41.96,188,
2017-01-25 08:00:00,41.95,187,0.412
2017-01-25 14:00:00,41.94,186,
2017-01-25 20:00:00,41.95,187,
2017-01-26 00:00:00,41.93,184,
2017-01-26 02:00:00,41.93,184,
2017-01-26 08:00:00,41.93,184,0.468
2017-01-26 14:00:00,41.92,183,
2017-01-26 20:00:00,41.94,186,
2017-01-27 00:00:00,41.93,184,
2017-01-27 02:00:00,41.93,184,
2017-01-27 08:00:00,41.93,184,0.509
2017-01-27 14:00:00,41.91,182,
2017-01-27 20:00:00,41.91,182,
2017-01-28 00:00:00,41.91,182,
2017-01-28 02:00:00,41.91,182,
2017-01-28 08:00:00,41.89,180,0.523
2017-01-28 14:00:00,41.89,180,
2017-01-28 20:00:00,41.89,180,
2017-01-29 00:00:00,41.89,180,
2017-01-29 02:00:00,41.89,180,
2017-01-29 06:00:00,41.88,179,
2017-01-29 08:00:00,41.88,179,0.445
2017-01-29 14:00:00,41.89,180,
2017-01-29 20:00:00,41.89,180,
2017-01-30 00:00:00,41.9,181,
2017-01-30 02:00:00,41.91,182,
2017-01-30 08:00:00,41.9,181,0.451
2017-01-30 14:00:00,41.9,181,
2017-01-30 20:00:00,41.9,181,
2017-01-31 00:00:00,41.9,181,
2017-01-31 02:00:00,41.9,181,
2017-01-31 08:00:00,41.9,181,0.4
2017-01-31 14:00:00,41.9,181,
2017-01-31 20:00:00,41.9,181,
2017-02-01 00:00:00,41.91,182,
2017-02-01 02:00:00,41.9,181,
2017-02-01 08:00:00,41.9,181,0.474
2017-02-01 14:00:00,41.89,180,
2017-02-01 20:00:00,41.91,182,
2017-02-02 00:00:00,41.91,182,
2017-02-02 04:00:00,41.91,182,
2017-02-02 08:00:00,41.91,182,0.541
2017-02-02 12:00:00,41.9,181,
2017-02-02 16:00:00,41.91,182,
2017-02-02 20:00:00,41.91,182,
2017-02-03 00:00:00,41.91,182,
2017-02-03 02:00:00,41.91,182,
2017-02-03 08:00:00,41.92,183,0.405
2017-02-03 14:00:00,41.91,182,
2017-02-03 20:00:00,41.91,182,
2017-02-04 00:00:00,41.91,182,
2017-02-04 02:00:00,41.91,182,
2017-02-04 08:00:00,41.91,182,0.427
2017-02-04 14:00:00,41.91,182,
2017-02-04 20:00:00,41.92,183,
2017-02-05 00:00:00,41.92,183,
2017-02-05 02:00:00,41.92,183,
2017-02-05 08:00:00,41.92,183,0.431
2017-02-05 14:00:00,41.92,183,
2017-02-05 20:00:00,41.92,183,
2017-02-06 00:00:00,41.92,183,
2017-02-06 02:00:00,41.92,183,
2017-02-06 08:00:00,41.92,183,0.44
2017-02-06 14:00:00,41.92,183,
2017-02-06 20:00:00,41.93,184,
2017-02-07 00:00:00,41.94,186,
2017-02-07 02:00:00,41.95,187,
2017-02-07 08:00:00,41.96,188,0.561
2017-02-07 14:00:00,41.98,191,
2017-02-07 20:00:00,41.99,192,
2017-02-08 00:00:00,42.0,194,
2017-02-08 02:00:00,42.0,194,
2017-02-08 08:00:00,42.01,196,0.678
2017-02-08 14:00:00,42.01,196,
2017-02-08 20:00:00,42.03,199,
2017-02-09 00:00:00,42.03,199,
2017-02-09 02:00:00,42.04,201,
2017-02-09 08:00:00,42.05,202,0.7
2017-02-09 14:00:00,42.03,199,
2017-02-09 20:00:00,42.05,202,
2017-02-10 00:00:00,42.05,202,
2017-02-10 02:00:00,42.06,216,
2017-02-10 08:00:00,42.05,214,0.615
2017-02-10 14:00:00,42.04,211,
2017-02-10 20:00:00,42.07,219,
2017-02-11 00:00:00,42.07,219,
2017-02-11 04:00:00,42.06,216,
2017-02-11 08:00:00,42.06,216,0.676
2017-02-11 12:00:00,42.06,216,
2017-02-11 16:00:00,42.05,214,
2017-02-11 20:00:00,42.08,221,
2017-02-12 00:00:00,42.08,221,
2017-02-12 02:00:00,42.07,219,
2017-02-12 08:00:00,42.07,219,0.515
2017-02-12 14:00:00,42.05,214,
2017-02-12 20:00:00,42.06,216,
2017-02-13 00:00:00,42.06,216,
2017-02-13 02:00:00,42.06,216,
2017-02-13 08:00:00,42.05,214,0.63
2017-02-13 14:00:00,42.04,211,
2017-02-13 20:00:00,42.04,211,
2017-02-14 00:00:00,42.03,209,
2017-02-14 02:00:00,42.04,211,
2017-02-14 08:00:00,42.03,209,0.446
2017-02-14 14:00:00,42.02,207,
2017-02-14 20:00:00,42.02,207,
2017-02-15 00:00:00,42.04,211,
2017-02-15 02:00:00,42.05,214,
2017-02-15 08:00:00,42.06,216,0.822
2017-02-15 14:00:00,42.05,214,
2017-02-15 20:00:00,42.09,224,
2017-02-16 00:00:00,42.13,236,
2017-02-16 04:00:00,42.13,236,
2017-02-16 08:00:00,42.17,250,0.871
2017-02-16 12:00:00,42.18,253,
2017-02-16 14:00:00,42.19,257,
2017-02-16 16:00:00,42.2,260,
2017-02-16 20:00:00,42.26,280,
2017-02-17 00:00:00,42.27,284,
2017-02-17 04:00:00,42.28,287,
2017-02-17 08:00:00,42.31,299,0.862
2017-02-17 12:00:00,42.33,306,
2017-02-17 16:00:00,42.34,310,
2017-02-17 20:00:00,42.36,317,
2017-02-18 00:00:00,42.37,321,
2017-02-18 04:00:00,42.38,325,
2017-02-18 08:00:00,42.36,317,1.14
2017-02-18 12:00:00,42.38,325,
2017-02-18 16:00:00,42.39,329,
2017-02-18 20:00:00,42.43,344,
2017-02-19 00:00:00,42.46,356,
2017-02-19 04:00:00,42.47,360,
2017-02-19 08:00:00,42.48,363,1.26
2017-02-19 12:00:00,42.48,363,
2017-02-19 16:00:00,42.51,375,
2017-02-19 20:00:00,42.49,367,
2017-02-20 00:00:00,42.49,367,
2017-02-20 04:00:00,42.43,344,
2017-02-20 08:00:00,42.4,333,0.78
2017-02-20 12:00:00,42.38,325,
2017-02-20 16:00:00,42.39,329,
2017-02-20 20:00:00,42.43,344,
2017-02-21 00:00:00,42.47,360,
2017-02-21 04:00:00,42.5,371,
2017-02-21 08:00:00,42.52,379,0.93
2017-02-21 12:00:00,42.56,395,
2017-02-21 15:00:00,42.56,395,
2017-02-21 16:00:00,42.56,395,
2017-02-21 20:00:00,42.58,403,
2017-02-22 00:00:00,42.59,407,
2017-02-22 04:00:00,42.61,415,
2017-02-22 08:00:00,42.62,419,
2017-02-22 12:00:00,42.65,431,
2017-02-22 14:00:00,42.65,431,1.04
2017-02-22 16:00:00,42.67,439,
2017-02-22 20:00:00,42.71,455,
2017-02-23 00:00:00,42.71,455,
2017-02-23 04:00:00,42.71,455,
2017-02-23 08:00:00,42.73,463,1.27
2017-02-23 12:00:00,42.7,451,
2017-02-23 16:00:00,42.72,459,
2017-02-23 18:00:00,42.74,467,
2017-02-23 20:00:00,42.73,463,
2017-02-24 00:00:00,42.73,463,
2017-02-24 04:00:00,42.73,463,
2017-02-24 08:00:00,42.72,459,1.36
2017-02-24 12:00:00,42.72,459,
2017-02-24 16:00:00,42.71,455,
2017-02-24 20:00:00,42.73,463,
2017-02-25 00:00:00,42.7,451,
2017-02-25 04:00:00,42.71,455,
2017-02-25 08:00:00,42.71,455,1.22
2017-02-25 12:00:00,42.64,427,
2017-02-25 16:00:00,42.57,399,
2017-02-25 20:00:00,42.65,431,
2017-02-26 00:00:00,42.7,451,
2017-02-26 04:00:00,42.7,451,
2017-02-26 08:00:00,42.7,451,1.28
2017-02-26 12:00:00,42.66,435,
2017-02-26 16:00:00,42.63,423,
2017-02-26 20:00:00,42.64,427,
2017-02-27 00:00:00,42.63,423,
2017-02-27 04:00:00,42.61,415,
2017-02-27 08:00:00,42.59,407,1.18
2017-02-27 12:00:00,42.52,379,
2017-02-27 16:00:00,42.57,434,
2017-02-27 20:00:00,42.62,454,
2017-02-28 00:00:00,42.6,446,
2017-02-28 04:00:00,42.59,442,
2017-02-28 08:00:00,42.57,434,1.07
2017-02-28 12:00:00,42.48,401,
2017-02-28 16:00:00,42.52,415,
2017-02-28 20:00:00,42.59,442,
2017-03-01 00:00:00,42.59,442,
2017-03-01 04:00:00,42.57,434,
2017-03-01 08:00:00,42.52,415,0.941
2017-03-01 12:00:00,42.48,401,
2017-03-01 16:00:00,42.44,387,
2017-03-01 20:00:00,42.43,384,
2017-03-02 00:00:00,42.52,415,
2017-03-02 04:00:00,42.61,450,
2017-03-02 08:00:00,42.67,475,1.17
2017-03-02 12:00:00,42.57,434,
2017-03-02 16:00:00,42.62,454,
2017-03-02 20:00:00,42.66,471,
2017-03-03 00:00:00,42.62,454,
2017-03-03 04:00:00,42.6,446,
2017-03-03 08:00:00,42.54,423,0.739
2017-03-03 12:00:00,42.5,408,
2017-03-03 16:00:00,42.63,458,
2017-03-03 20:00:00,42.64,462,
2017-03-04 00:00:00,42.61,450,
2017-03-04 04:00:00,42.55,426,
2017-03-04 08:00:00,42.52,415,0.909
2017-03-04 12:00:00,42.58,438,
2017-03-04 16:00:00,42.6,446,
2017-03-04 20:00:00,42.6,446,
2017-03-05 00:00:00,42.6,446,
2017-03-05 04:00:00,42.6,446,
2017-03-05 08:00:00,42.61,450,1.11
2017-03-05 12:00:00,42.57,434,
2017-03-05 16:00:00,42.64,462,
2017-03-05 20:00:00,42.73,501,
2017-03-06 00:00:00,42.77,518,
2017-03-06 04:00:00,42.76,514,
2017-03-06 08:00:00,42.75,510,1.44
2017-03-06 12:00:00,42.72,497,
2017-03-06 16:00:00,42.75,510,
2017-03-06 20:00:00,42.8,531,
2017-03-07 00:00:00,42.82,540,
2017-03-07 04:00:00,42.8,531,
2017-03-07 08:00:00,42.86,558,1.76
2017-03-07 12:00:00,42.85,554,
2017-03-07 16:00:00,42.83,545,
2017-03-07 20:00:00,42.85,554,
2017-03-08 00:00:00,42.83,545,
2017-03-08 04:00:00,42.83,545,
2017-03-08 08:00:00,42.82,540,1.52
2017-03-08 12:00:00,42.83,545,
2017-03-08 16:00:00,42.82,540,
2017-03-08 20:00:00,42.82,540,
2017-03-09 00:00:00,42.79,527,
2017-03-09 04:00:00,42.79,527,
2017-03-09 08:00:00,42.84,549,1.16
2017-03-09 12:00:00,42.85,554,
2017-03-09 16:00:00,42.81,536,
2017-03-09 20:00:00,42.75,510,
2017-03-10 00:00:00,42.73,501,
2017-03-10 04:00:00,42.73,501,
2017-03-10 08:00:00,42.74,505,0.967
2017-03-10 12:00:00,42.72,497,
2017-03-10 16:00:00,42.7,488,
2017-03-10 20:00:00,42.69,484,
2017-03-11 00:00:00,42.69,484,
2017-03-11 04:00:00,42.72,497,
2017-03-11 08:00:00,42.75,510,1.22
2017-03-11 12:00:00,42.71,492,
2017-03-11 16:00:00,42.71,492,
2017-03-11 20:00:00,42.69,484,
2017-03-12 00:00:00,42.7,488,
2017-03-12 04:00:00,42.68,480,
2017-03-12 08:00:00,42.68,480,1.11
2017-03-12 12:00:00,42.63,458,
2017-03-12 16:00:00,42.61,450,
2017-03-12 20:00:00,42.62,454,
2017-03-13 00:00:00,42.85,554,
2017-03-13 04:00:00,42.82,540,
2017-03-13 08:00:00,42.73,501,1.01
2017-03-13 12:00:00,42.75,510,
2017-03-13 16:00:00,42.66,471,
2017-03-13 20:00:00,42.84,549,
2017-03-14 00:00:00,42.76,514,
2017-03-14 04:00:00,42.77,518,
2017-03-14 08:00:00,42.76,514,0.879
2017-03-14 12:00:00,42.75,510,
2017-03-14 16:00:00,42.79,527,
2017-03-14 20:00:00,42.74,505,
2017-03-15 00:00:00,42.74,505,
2017-03-15 04:00:00,42.76,514,
2017-03-15 08:00:00,42.79,527,1.04
2017-03-15 12:00:00,42.82,540,
2017-03-15 16:00:00,42.8,531,
2017-03-15 20:00:00,42.77,518,
2017-03-16 00:00:00,42.75,510,
2017-03-16 04:00:00,42.77,554,
2017-03-16 08:00:00,42.8,564,1.47
2017-03-16 12:00:00,42.76,551,
2017-03-16 16:00:00,42.73,541,
2017-03-16 20:00:00,42.74,544,
2017-03-17 00:00:00,42.74,544,
2017-03-17 04:00:00,42.75,547,
2017-03-17 08:00:00,42.78,557,1.25
2017-03-17 12:00:00,42.83,574,
2017-03-17 16:00:00,42.83,574,
2017-03-17 20:00:00,42.76,551,
2017-03-18 00:00:00,42.75,547,
2017-03-18 04:00:00,42.75,547,
2017-03-18 08:00:00,42.77,554,1.2
2017-03-18 12:00:00,42.85,581,
2017-03-18 16:00:00,42.84,577,
2017-03-18 20:00:00,42.77,554,
2017-03-19 00:00:00,42.76,551,
2017-03-19 04:00:00,42.75,547,
2017-03-19 08:00:00,42.8,564,1.3
2017-03-19 12:00:00,42.83,574,
2017-03-19 16:00:00,42.79,561,
2017-03-19 20:00:00,42.76,551,
2017-03-20 00:00:00,42.76,551,
2017-03-20 04:00:00,42.82,571,
2017-03-20 08:00:00,42.84,577,1.11
2017-03-20 12:00:00,42.84,577,
2017-03-20 16:00:00,42.77,554,
2017-03-20 20:00:00,42.78,557,
2017-03-21 00:00:00,42.77,554,
2017-03-21 04:00:00,42.76,551,
2017-03-21 08:00:00,42.83,574,1.38
2017-03-21 12:00:00,42.9,598,
2017-03-21 16:00:00,42.92,605,
2017-03-21 20:00:00,42.79,561,
2017-03-22 00:00:00,42.76,551,
2017-03-22 04:00:00,42.76,551,
2017-03-22 08:00:00,42.78,557,1.33
2017-03-22 12:00:00,42.77,554,
2017-03-22 16:00:00,42.78,557,
2017-03-22 20:00:00,42.82,571,
2017-03-23 00:00:00,42.89,594,
2017-03-23 04:00:00,42.84,577,
2017-03-23 08:00:00,42.78,557,1.28
2017-03-23 12:00:00,42.78,557,
2017-03-23 16:00:00,42.81,567,
2017-03-23 20:00:00,42.8,564,
2017-03-24 00:00:00,42.8,564,
2017-03-24 04:00:00,42.83,574,
2017-03-24 08:00:00,42.88,591,1.09
2017-03-24 12:00:00,42.92,605,
2017-03-24 16:00:00,42.93,608,
2017-03-24 20:00:00,42.82,571,
2017-03-25 00:00:00,42.8,564,
2017-03-25 04:00:00,42.79,561,
2017-03-25 08:00:00,42.79,561,1.74
2017-03-25 12:00:00,42.77,554,
2017-03-25 16:00:00,42.76,551,
2017-03-25 20:00:00,42.76,551,
2017-03-26 00:00:00,42.77,554,
2017-03-26 04:00:00,42.76,551,
2017-03-26 08:00:00,42.76,551,1.86
2017-03-26 12:00:00,42.75,547,
2017-03-26 16:00:00,42.76,551,
2017-03-26 20:00:00,42.76,551,
2017-03-27 00:00:00,42.76,551,
2017-03-27 04:00:00,42.75,547,
2017-03-27 08:00:00,42.75,547,1.53
2017-03-27 12:00:00,42.77,554,
2017-03-27 16:00:00,42.73,541,
2017-03-27 20:00:00,42.75,547,
2017-03-28 00:00:00,42.75,547,
2017-03-28 04:00:00,42.77,554,
2017-03-28 08:00:00,42.9,598,1.06
2017-03-28 12:00:00,42.95,615,
2017-03-28 14:00:00,42.96,619,
2017-03-28 16:00:00,42.92,605,
2017-03-28 20:00:00,42.8,564,
2017-03-29 00:00:00,42.77,554,
2017-03-29 04:00:00,42.78,557,
2017-03-29 08:00:00,42.77,554,1.76
2017-03-29 12:00:00,42.77,554,
2017-03-29 16:00:00,42.74,544,
2017-03-29 20:00:00,42.74,544,
2017-03-30 00:00:00,42.75,547,
2017-03-30 04:00:00,42.76,551,
2017-03-30 08:00:00,42.77,554,1.29
2017-03-30 12:00:00,42.78,557,
2017-03-30 16:00:00,42.78,557,
2017-03-30 20:00:00,42.76,551,
2017-03-31 00:00:00,42.78,557,
2017-03-31 04:00:00,42.78,557,
2017-03-31 08:00:00,42.82,571,1.66
2017-03-31 12:00:00,42.84,577,
2017-03-31 16:00:00,42.84,577,
2017-03-31 20:00:00,42.84,577,
2017-04-01 00:00:00,42.83,574,
2017-04-01 04:00:00,42.84,658,
2017-04-01 08:00:00,42.84,658,2.05
2017-04-01 12:00:00,42.85,665,
2017-04-01 16:00:00,42.83,650,
2017-04-01 20:00:00,42.85,665,
2017-04-02 00:00:00,42.83,650,
2017-04-02 04:00:00,42.85,665,
2017-04-02 08:00:00,42.84,658,1.3
2017-04-02 12:00:00,42.86,673,
2017-04-02 16:00:00,42.85,665,
2017-04-02 20:00:00,42.85,665,
2017-04-03 00:00:00,42.86,673,
2017-04-03 04:00:00,42.86,673,
2017-04-03 08:00:00,42.86,673,1.88
2017-04-03 12:00:00,42.85,665,
2017-04-03 16:00:00,42.84,658,
2017-04-03 20:00:00,42.86,673,
2017-04-04 00:00:00,42.86,673,
2017-04-04 04:00:00,42.83,650,
2017-04-04 08:00:00,42.83,650,1.52
2017-04-04 12:00:00,42.84,658,
2017-04-04 16:00:00,42.85,665,
2017-04-04 20:00:00,42.86,673,
2017-04-05 00:00:00,42.86,673,
2017-04-05 04:00:00,42.88,689,
2017-04-05 08:00:00,42.89,696,1.96
2017-04-05 12:00:00,42.9,704,
2017-04-05 16:00:00,42.9,704,
2017-04-05 20:00:00,42.89,696,
2017-04-06 00:00:00,42.9,704,
2017-04-06 04:00:00,42.9,704,
2017-04-06 08:00:00,42.88,689,2.01
2017-04-06 12:00:00,42.89,696,
2017-04-06 16:00:00,42.89,696,
2017-04-06 20:00:00,42.89,696,
2017-04-07 00:00:00,42.89,696,
2017-04-07 04:00:00,42.88,689,
2017-04-07 08:00:00,42.87,681,1.99
2017-04-07 12:00:00,42.89,696,
2017-04-07 16:00:00,42.88,689,
2017-04-07 20:00:00,42.9,704,
2017-04-08 00:00:00,42.91,712,
2017-04-08 04:00:00,42.92,720,
2017-04-08 08:00:00,42.92,720,1.85
2017-04-08 12:00:00,42.92,720,
2017-04-08 16:00:00,42.9,704,
2017-04-08 20:00:00,42.96,751,
2017-04-09 00:00:00,42.94,735,
2017-04-09 04:00:00,42.94,735,
2017-04-09 08:00:00,42.93,728,1.4
2017-04-09 12:00:00,42.95,743,
2017-04-09 16:00:00,42.94,735,
2017-04-09 20:00:00,42.94,735,
2017-04-10 00:00:00,42.95,743,
2017-04-10 04:00:00,42.96,751,
2017-04-10 08:00:00,42.96,751,1.64
2017-04-10 12:00:00,42.97,759,
2017-04-10 16:00:00,42.98,767,
2017-04-10 20:00:00,42.97,759,
2017-04-11 00:00:00,42.94,735,
2017-04-11 04:00:00,42.96,751,
2017-04-11 08:00:00,42.97,759,1.9
2017-04-11 12:00:00,42.98,767,
2017-04-11 16:00:00,42.96,751,
2017-04-11 20:00:00,42.95,743,
2017-04-12 00:00:00,42.98,767,
2017-04-12 04:00:00,42.98,767,
2017-04-12 08:00:00,42.99,775,2.21
2017-04-12 12:00:00,43.02,799,
2017-04-12 16:00:00,43.02,799,
2017-04-12 20:00:00,43.02,799,
2017-04-13 00:00:00,43.02,799,
2017-04-13 04:00:00,43.02,799,
2017-04-13 08:00:00,43.02,799,1.94
2017-04-13 12:00:00,43.02,799,
2017-04-13 16:00:00,43.02,799,
2017-04-13 20:00:00,43.0,783,
2017-04-14 00:00:00,43.02,799,
2017-04-14 04:00:00,43.01,791,
2017-04-14 08:00:00,43.02,799,1.92
2017-04-14 12:00:00,43.01,791,
2017-04-14 16:00:00,43.01,791,
2017-04-14 20:00:00,43.02,799,
2017-04-15 00:00:00,43.02,799,
2017-04-15 04:00:00,43.02,799,
2017-04-15 08:00:00,43.04,815,1.96
2017-04-15 12:00:00,43.03,807,
2017-04-15 16:00:00,43.03,807,
2017-04-15 18:00:00,43.03,807,
2017-04-15 20:00:00,43.02,799,
2017-04-16 00:00:00,43.04,815,
2017-04-16 04:00:00,43.05,823,
2017-04-16 08:00:00,43.03,807,2.03
2017-04-16 12:00:00,43.04,815,
2017-04-16 16:00:00,43.07,839,
2017-04-16 20:00:00,43.09,855,
2017-04-17 00:00:00,43.12,880,
2017-04-17 04:00:00,43.11,872,
2017-04-17 08:00:00,43.12,880,2.25
2017-04-17 12:00:00,43.1,864,
2017-04-17 16:00:00,43.11,872,
2017-04-17 20:00:00,43.09,855,
2017-04-18 00:00:00,43.1,864,
2017-04-18 04:00:00,43.09,855,
2017-04-18 08:00:00,43.09,855,2.3
2017-04-18 12:00:00,43.08,847,
2017-04-18 16:00:00,43.06,831,
2017-04-18 20:00:00,43.07,839,
2017-04-19 00:00:00,43.06,831,
2017-04-19 04:00:00,43.06,831,
2017-04-19 08:00:00,43.07,839,1.96
2017-04-19 12:00:00,43.05,823,
2017-04-19 16:00:00,43.04,815,
2017-04-19 20:00:00,43.05,823,
2017-04-20 00:00:00,43.06,831,
2017-04-20 04:00:00,43.07,839,
2017-04-20 08:00:00,43.09,855,1.64
2017-04-20 12:00:00,43.08,847,
2017-04-20 16:00:00,43.06,831,
2017-04-20 20:00:00,43.09,855,
2017-04-21 00:00:00,43.09,855,
2017-04-21 04:00:00,43.09,855,
2017-04-21 08:00:00,43.09,855,2.08
2017-04-21 12:00:00,43.07,839,
2017-04-21 16:00:00,43.06,831,
2017-04-21 20:00:00,43.08,847,
2017-04-22 00:00:00,43.09,855,
2017-04-22 04:00:00,43.09,855,
2017-04-22 08:00:00,43.1,864,2.06
2017-04-22 12:00:00,43.08,847,
2017-04-22 16:00:00,43.1,939,
2017-04-22 20:00:00,43.11,948,
2017-04-23 00:00:00,43.08,920,
2017-04-23 04:00:00,43.08,920,
2017-04-23 08:00:00,43.08,920,1.73
2017-04-23 12:00:00,43.08,920,
2017-04-23 16:00:00,43.06,902,
2017-04-23 20:00:00,43.07,911,
2017-04-24 00:00:00,43.09,930,
2017-04-24 04:00:00,43.1,939,
2017-04-24 08:00:00,43.12,958,2.18
2017-04-24 12:00:00,43.11,948,
2017-04-24 16:00:00,43.09,930,
2017-04-24 20:00:00,43.07,911,
2017-04-25 00:00:00,43.07,911,
2017-04-25 04:00:00,43.07,911,
2017-04-25 08:00:00,43.07,911,2.28
2017-04-25 12:00:00,43.07,911,
2017-04-25 16:00:00,43.09,930,
2017-04-25 20:00:00,43.08,920,
2017-04-26 00:00:00,43.09,930,
2017-04-26 04:00:00,43.1,939,
2017-04-26 08:00:00,43.12,958,2.35
2017-04-26 12:00:00,43.11,948,
2017-04-26 16:00:00,43.09,930,
2017-04-26 20:00:00,43.11,948,
2017-04-27 00:00:00,43.12,958,
2017-04-27 04:00:00,43.13,967,
2017-04-27 08:00:00,43.11,948,1.75
2017-04-27 12:00:00,43.1,939,
2017-04-27 16:00:00,43.07,911,
2017-04-27 20:00:00,43.07,911,
2017-04-28 00:00:00,43.05,893,
2017-04-28 04:00:00,43.06,902,
2017-04-28 08:00:00,43.05,893,1.8
2017-04-28 12:00:00,43.04,884,
2017-04-28 16:00:00,43.03,875,
2017-04-28 20:00:00,43.03,875,
2017-04-29 00:00:00,43.01,857,
2017-04-29 04:00:00,42.99,840,
2017-04-29 08:00:00,42.99,840,1.44
2017-04-29 12:00:00,42.98,831,
2017-04-29 16:00:00,42.96,814,
2017-04-29 20:00:00,42.97,822,
2017-04-30 00:00:00,42.97,822,
2017-04-30 04:00:00,42.98,831,
2017-04-30 08:00:00,42.95,805,1.47
2017-04-30 12:00:00,42.94,796,
2017-04-30 16:00:00,42.92,780,
